Alg,Set_Num,Rep_num,Fitness,Seconds,tokeep,samples
mimic,3,3180,76.0,0.0177751,0.2,45
mimic,3,3190,76.0,0.0156371999999,0.2,45
mimic,3,3200,76.0,0.0160910999999,0.2,45
mimic,3,3210,76.0,0.0168023,0.2,45
mimic,3,3220,76.0,0.0155950999999,0.2,45
mimic,3,3230,76.0,0.015667,0.2,45
mimic,3,3240,76.0,0.016157,0.2,45
mimic,3,3250,76.0,0.0165233,0.2,45
mimic,3,3260,76.0,0.0160647,0.2,45
mimic,3,3270,76.0,0.0158852,0.2,45
mimic,3,3280,76.0,0.0174915,0.2,45
mimic,3,3290,76.0,0.0162253000001,0.2,45
mimic,3,3300,76.0,0.0151408,0.2,45
mimic,3,3310,76.0,0.0159241,0.2,45
mimic,3,3320,76.0,0.0156972,0.2,45
mimic,3,3330,76.0,0.0158342999999,0.2,45
mimic,3,3340,76.0,0.0163785,0.2,45
mimic,3,3350,76.0,0.0157483,0.2,45
mimic,3,3360,76.0,0.0167405000001,0.2,45
mimic,3,3370,76.0,0.0154778,0.2,45
mimic,3,3380,76.0,0.0157733,0.2,45
mimic,3,3390,76.0,0.0165352,0.2,45
mimic,3,3400,76.0,0.0167003,0.2,45
mimic,3,3410,76.0,0.0157894,0.2,45
mimic,3,3420,76.0,0.015245,0.2,45
mimic,3,3430,76.0,0.0164612,0.2,45
mimic,3,3440,76.0,0.0162418,0.2,45
mimic,3,3450,76.0,0.0164868000001,0.2,45
mimic,3,3460,76.0,0.0156976000001,0.2,45
mimic,3,3470,76.0,0.0165842,0.2,45
mimic,3,3480,76.0,0.0161958,0.2,45
mimic,3,3490,76.0,0.0159623,0.2,45
mimic,4,0,62.0,0.0238445,0.2,45
mimic,4,10,66.0,0.0185452000001,0.2,45
mimic,4,20,67.0,0.0175051,0.2,45
mimic,4,30,67.0,0.0180742,0.2,45
mimic,4,40,67.0,0.0176491999999,0.2,45
mimic,4,50,67.0,0.0171523,0.2,45
mimic,4,60,67.0,0.0177058,0.2,45
mimic,4,70,65.0,0.0172255,0.2,45
mimic,4,80,65.0,0.0168534000001,0.2,45
mimic,4,90,69.0,0.0183744000001,0.2,45
mimic,4,100,67.0,0.0161088,0.2,45
mimic,4,110,67.0,0.0166624,0.2,45
mimic,4,120,69.0,0.0165477,0.2,45
mimic,4,130,71.0,0.0159764,0.2,45
mimic,4,140,71.0,0.0161125999999,0.2,45
mimic,4,150,71.0,0.0184004,0.2,45
mimic,4,160,73.0,0.0169406,0.2,45
mimic,4,170,71.0,0.016598,0.2,45
mimic,4,180,71.0,0.0178677,0.2,45
mimic,4,190,71.0,0.0157777999999,0.2,45
mimic,4,200,71.0,0.0158694,0.2,45
mimic,4,210,73.0,0.0186331,0.2,45
mimic,4,220,73.0,0.0171996,0.2,45
mimic,4,230,71.0,0.0179638,0.2,45
mimic,4,240,71.0,0.0161988,0.2,45
mimic,4,250,71.0,0.0173129999999,0.2,45
mimic,4,260,71.0,0.0172932,0.2,45
mimic,4,270,71.0,0.0175762,0.2,45
mimic,4,280,71.0,0.0185005,0.2,45
mimic,4,290,71.0,0.0180558,0.2,45
mimic,4,300,71.0,0.0172065,0.2,45
mimic,4,310,73.0,0.0171432999999,0.2,45
mimic,4,320,73.0,0.0165874,0.2,45
mimic,4,330,73.0,0.0153432999999,0.2,45
mimic,4,340,73.0,0.0173671,0.2,45
mimic,4,350,73.0,0.0166972000001,0.2,45
mimic,4,360,73.0,0.0179608999999,0.2,45
mimic,4,370,73.0,0.0161074,0.2,45
mimic,4,380,73.0,0.0160253,0.2,45
mimic,4,390,73.0,0.0163023,0.2,45
mimic,4,400,73.0,0.0171275,0.2,45
mimic,4,410,73.0,0.0160023000001,0.2,45
mimic,4,420,73.0,0.0163168,0.2,45
mimic,4,430,73.0,0.0162561000001,0.2,45
mimic,4,440,73.0,0.0160883999999,0.2,45
mimic,4,450,73.0,0.0153944,0.2,45
mimic,4,460,73.0,0.0177474,0.2,45
mimic,4,470,75.0,0.0166113,0.2,45
mimic,4,480,73.0,0.0167524999999,0.2,45
mimic,4,490,73.0,0.0160909,0.2,45
mimic,4,500,73.0,0.0169743,0.2,45
mimic,4,510,73.0,0.0156068,0.2,45
mimic,4,520,75.0,0.0151674,0.2,45
mimic,4,530,75.0,0.0162425999999,0.2,45
mimic,4,540,75.0,0.0164777,0.2,45
mimic,4,550,75.0,0.0153109,0.2,45
mimic,4,560,75.0,0.0166496000001,0.2,45
mimic,4,570,75.0,0.0153595,0.2,45
mimic,4,580,75.0,0.0165524,0.2,45
mimic,4,590,75.0,0.0158251,0.2,45
mimic,4,600,75.0,0.0161391,0.2,45
mimic,4,610,75.0,0.0155389,0.2,45
mimic,4,620,75.0,0.0153730999999,0.2,45
mimic,4,630,75.0,0.0163518000001,0.2,45
mimic,4,640,75.0,0.0163887000001,0.2,45
mimic,4,650,75.0,0.0165877000001,0.2,45
mimic,4,660,75.0,0.0159233000001,0.2,45
mimic,4,670,75.0,0.0150623,0.2,45
mimic,4,680,75.0,0.0160376,0.2,45
mimic,4,690,75.0,0.0159391999999,0.2,45
mimic,4,700,75.0,0.0162143,0.2,45
mimic,4,710,75.0,0.0163041000001,0.2,45
mimic,4,720,75.0,0.0161991,0.2,45
mimic,4,730,75.0,0.0160929,0.2,45
mimic,4,740,75.0,0.0155109,0.2,45
mimic,4,750,75.0,0.0160588,0.2,45
mimic,4,760,75.0,0.0162713999999,0.2,45
mimic,4,770,75.0,0.0160554,0.2,45
mimic,4,780,75.0,0.0168258,0.2,45
mimic,4,790,75.0,0.0155563,0.2,45
mimic,4,800,75.0,0.0158648,0.2,45
mimic,4,810,75.0,0.0164947000001,0.2,45
mimic,4,820,75.0,0.0161133,0.2,45
mimic,4,830,75.0,0.0156567,0.2,45
mimic,4,840,75.0,0.0160225,0.2,45
mimic,4,850,75.0,0.0167848999999,0.2,45
mimic,4,860,75.0,0.0156354,0.2,45
mimic,4,870,75.0,0.0157019000001,0.2,45
mimic,4,880,75.0,0.0160103000001,0.2,45
mimic,4,890,75.0,0.0155108,0.2,45
mimic,4,900,75.0,0.0156399,0.2,45
mimic,4,910,75.0,0.0158247000001,0.2,45
mimic,4,920,75.0,0.0181980999999,0.2,45
mimic,4,930,75.0,0.0161057,0.2,45
mimic,4,940,75.0,0.0163064,0.2,45
mimic,4,950,75.0,0.0159344,0.2,45
mimic,4,960,75.0,0.016074,0.2,45
mimic,4,970,75.0,0.0174491,0.2,45
mimic,4,980,75.0,0.0151695999999,0.2,45
mimic,4,990,75.0,0.0164436,0.2,45
mimic,4,1000,75.0,0.0167657000001,0.2,45
mimic,4,1010,75.0,0.0158609,0.2,45
mimic,4,1020,75.0,0.0157184,0.2,45
mimic,4,1030,75.0,0.0163276,0.2,45
mimic,4,1040,75.0,0.0162352,0.2,45
mimic,4,1050,75.0,0.0159886,0.2,45
mimic,4,1060,75.0,0.0158243,0.2,45
mimic,4,1070,75.0,0.0158562,0.2,45
mimic,4,1080,75.0,0.015584,0.2,45
mimic,4,1090,75.0,0.0158414,0.2,45
mimic,4,1100,75.0,0.0163373,0.2,45
mimic,4,1110,75.0,0.0160069999999,0.2,45
mimic,4,1120,75.0,0.0163134000001,0.2,45
mimic,4,1130,75.0,0.0160543,0.2,45
mimic,4,1140,75.0,0.0153858,0.2,45
mimic,4,1150,75.0,0.0156254000001,0.2,45
mimic,4,1160,75.0,0.0166208999999,0.2,45
mimic,4,1170,75.0,0.0168427,0.2,45
mimic,4,1180,75.0,0.0162541,0.2,45
mimic,4,1190,75.0,0.0169727,0.2,45
mimic,4,1200,75.0,0.015238,0.2,45
mimic,4,1210,75.0,0.0171193,0.2,45
mimic,4,1220,75.0,0.0158079,0.2,45
mimic,4,1230,75.0,0.0155043000001,0.2,45
mimic,4,1240,75.0,0.0169492,0.2,45
mimic,4,1250,75.0,0.0154354,0.2,45
mimic,4,1260,75.0,0.0161783,0.2,45
mimic,4,1270,77.0,0.0159992,0.2,45
mimic,4,1280,75.0,0.0169239000001,0.2,45
mimic,4,1290,75.0,0.016328,0.2,45
mimic,4,1300,75.0,0.0150550000001,0.2,45
mimic,4,1310,77.0,0.0168378000001,0.2,45
mimic,4,1320,75.0,0.0158695,0.2,45
mimic,4,1330,75.0,0.0152848,0.2,45
mimic,4,1340,75.0,0.0158618,0.2,45
mimic,4,1350,77.0,0.0160034,0.2,45
mimic,4,1360,77.0,0.0164873,0.2,45
mimic,4,1370,77.0,0.0166438,0.2,45
mimic,4,1380,77.0,0.0167300000001,0.2,45
mimic,4,1390,77.0,0.016522,0.2,45
mimic,4,1400,77.0,0.0164131,0.2,45
mimic,4,1410,77.0,0.0184669,0.2,45
mimic,4,1420,77.0,0.0153743000001,0.2,45
mimic,4,1430,77.0,0.0162922000001,0.2,45
mimic,4,1440,77.0,0.0151817,0.2,45
mimic,4,1450,77.0,0.015803,0.2,45
mimic,4,1460,77.0,0.0160547,0.2,45
mimic,4,1470,77.0,0.0160312,0.2,45
mimic,4,1480,77.0,0.0155817,0.2,45
mimic,4,1490,77.0,0.0159228,0.2,45
mimic,4,1500,77.0,0.0156989,0.2,45
mimic,4,1510,77.0,0.0158537999999,0.2,45
mimic,4,1520,77.0,0.0157687,0.2,45
mimic,4,1530,77.0,0.0161565000001,0.2,45
mimic,4,1540,77.0,0.0165233,0.2,45
mimic,4,1550,77.0,0.0155718,0.2,45
mimic,4,1560,77.0,0.0155959,0.2,45
mimic,4,1570,77.0,0.0170386,0.2,45
mimic,4,1580,77.0,0.0158241,0.2,45
mimic,4,1590,77.0,0.0153704000001,0.2,45
mimic,4,1600,77.0,0.0166809,0.2,45
mimic,4,1610,77.0,0.0159483000001,0.2,45
mimic,4,1620,77.0,0.0153785,0.2,45
mimic,4,1630,77.0,0.0163119,0.2,45
mimic,4,1640,77.0,0.0155087000001,0.2,45
mimic,4,1650,77.0,0.0167441999999,0.2,45
mimic,4,1660,77.0,0.0163529,0.2,45
mimic,4,1670,77.0,0.0161543,0.2,45
mimic,4,1680,77.0,0.0163469,0.2,45
mimic,4,1690,77.0,0.0160708000001,0.2,45
mimic,4,1700,77.0,0.0164985,0.2,45
mimic,4,1710,77.0,0.0148007,0.2,45
mimic,4,1720,77.0,0.0176819999999,0.2,45
mimic,4,1730,77.0,0.0163358,0.2,45
mimic,4,1740,77.0,0.0158675,0.2,45
mimic,4,1750,77.0,0.0160705999999,0.2,45
mimic,4,1760,77.0,0.0154165,0.2,45
mimic,4,1770,77.0,0.0159765,0.2,45
mimic,4,1780,77.0,0.0156638,0.2,45
mimic,4,1790,77.0,0.0164600000001,0.2,45
mimic,4,1800,77.0,0.0160112,0.2,45
mimic,4,1810,77.0,0.0151772,0.2,45
mimic,4,1820,77.0,0.0168758999999,0.2,45
mimic,4,1830,77.0,0.0153949,0.2,45
mimic,4,1840,77.0,0.0148274999999,0.2,45
mimic,4,1850,77.0,0.0171411,0.2,45
mimic,4,1860,77.0,0.0155166,0.2,45
mimic,4,1870,77.0,0.0162885,0.2,45
mimic,4,1880,77.0,0.0159416,0.2,45
mimic,4,1890,77.0,0.0148431,0.2,45
mimic,4,1900,77.0,0.0160085,0.2,45
mimic,4,1910,77.0,0.0164136000001,0.2,45
mimic,4,1920,77.0,0.0161671999999,0.2,45
mimic,4,1930,77.0,0.0153781,0.2,45
mimic,4,1940,77.0,0.015453,0.2,45
mimic,4,1950,77.0,0.0162991999999,0.2,45
mimic,4,1960,77.0,0.0149181,0.2,45
mimic,4,1970,77.0,0.0159744,0.2,45
mimic,4,1980,77.0,0.0166657,0.2,45
mimic,4,1990,77.0,0.0182787,0.2,45
mimic,4,2000,77.0,0.0164377000001,0.2,45
mimic,4,2010,77.0,0.0162233999999,0.2,45
mimic,4,2020,77.0,0.0176926,0.2,45
mimic,4,2030,77.0,0.0158938,0.2,45
mimic,4,2040,77.0,0.0168126999999,0.2,45
mimic,4,2050,77.0,0.01586,0.2,45
mimic,4,2060,77.0,0.0164995,0.2,45
mimic,4,2070,77.0,0.0161291999999,0.2,45
mimic,4,2080,77.0,0.0153362999999,0.2,45
mimic,4,2090,77.0,0.0156608999999,0.2,45
mimic,4,2100,77.0,0.0171696,0.2,45
mimic,4,2110,77.0,0.0152499000001,0.2,45
mimic,4,2120,77.0,0.0157846,0.2,45
mimic,4,2130,77.0,0.0150352999999,0.2,45
mimic,4,2140,77.0,0.0161681000001,0.2,45
mimic,4,2150,77.0,0.015574,0.2,45
mimic,4,2160,77.0,0.0168192,0.2,45
mimic,4,2170,77.0,0.0160395,0.2,45
mimic,4,2180,77.0,0.0160486999999,0.2,45
mimic,4,2190,77.0,0.0159913,0.2,45
mimic,4,2200,77.0,0.0157119,0.2,45
mimic,4,2210,77.0,0.0160468,0.2,45
mimic,4,2220,77.0,0.0161083,0.2,45
mimic,4,2230,77.0,0.0176197,0.2,45
mimic,4,2240,77.0,0.0158113,0.2,45
mimic,4,2250,77.0,0.0175913,0.2,45
mimic,4,2260,77.0,0.0177671,0.2,45
mimic,4,2270,77.0,0.0170349,0.2,45
mimic,4,2280,77.0,0.0172156,0.2,45
mimic,4,2290,77.0,0.0166809,0.2,45
mimic,4,2300,77.0,0.0157629,0.2,45
mimic,4,2310,77.0,0.0169923000001,0.2,45
mimic,4,2320,77.0,0.0153392999999,0.2,45
mimic,4,2330,77.0,0.0159689,0.2,45
mimic,4,2340,77.0,0.0154629000001,0.2,45
mimic,4,2350,77.0,0.017692,0.2,45
mimic,4,2360,77.0,0.0152153,0.2,45
mimic,4,2370,77.0,0.0153317,0.2,45
mimic,4,2380,77.0,0.0175241000001,0.2,45
mimic,4,2390,77.0,0.0170445,0.2,45
mimic,4,2400,77.0,0.0157169,0.2,45
mimic,4,2410,77.0,0.0170148,0.2,45
mimic,4,2420,77.0,0.0175762,0.2,45
mimic,4,2430,77.0,0.0171574,0.2,45
mimic,4,2440,77.0,0.0159871000001,0.2,45
mimic,4,2450,77.0,0.0162432,0.2,45
mimic,4,2460,77.0,0.0162184,0.2,45
mimic,4,2470,77.0,0.0156181,0.2,45
mimic,4,2480,77.0,0.0168923,0.2,45
mimic,4,2490,77.0,0.0161400000001,0.2,45
mimic,4,2500,77.0,0.0159474,0.2,45
mimic,4,2510,77.0,0.0151585000001,0.2,45
mimic,4,2520,77.0,0.0162202,0.2,45
mimic,4,2530,77.0,0.0157352,0.2,45
mimic,4,2540,77.0,0.0163563,0.2,45
mimic,4,2550,77.0,0.0155847,0.2,45
mimic,4,2560,77.0,0.0150471000001,0.2,45
mimic,4,2570,77.0,0.0152525,0.2,45
mimic,4,2580,77.0,0.0163745,0.2,45
mimic,4,2590,77.0,0.0160268000001,0.2,45
mimic,4,2600,77.0,0.0166584999999,0.2,45
mimic,4,2610,77.0,0.0178814999999,0.2,45
mimic,4,2620,77.0,0.0164516000001,0.2,45
mimic,4,2630,77.0,0.0160617,0.2,45
mimic,4,2640,77.0,0.0160764999999,0.2,45
mimic,4,2650,77.0,0.016442,0.2,45
mimic,4,2660,77.0,0.0154944999999,0.2,45
mimic,4,2670,77.0,0.0176659000001,0.2,45
mimic,4,2680,77.0,0.0157351,0.2,45
mimic,4,2690,77.0,0.0162237,0.2,45
mimic,4,2700,77.0,0.0158344,0.2,45
mimic,4,2710,77.0,0.015882,0.2,45
mimic,4,2720,77.0,0.0160766,0.2,45
mimic,4,2730,77.0,0.0162501,0.2,45
mimic,4,2740,77.0,0.0155509,0.2,45
mimic,4,2750,77.0,0.015445,0.2,45
mimic,4,2760,77.0,0.0156552999999,0.2,45
mimic,4,2770,77.0,0.0174006,0.2,45
mimic,4,2780,77.0,0.0164036,0.2,45
mimic,4,2790,77.0,0.0170744,0.2,45
mimic,4,2800,77.0,0.0146989,0.2,45
mimic,4,2810,77.0,0.0161142999999,0.2,45
mimic,4,2820,77.0,0.0162057,0.2,45
mimic,4,2830,77.0,0.0162655,0.2,45
mimic,4,2840,77.0,0.0160377,0.2,45
mimic,4,2850,77.0,0.0157006000001,0.2,45
mimic,4,2860,77.0,0.0162312,0.2,45
mimic,4,2870,77.0,0.0162750999999,0.2,45
mimic,4,2880,77.0,0.0153515,0.2,45
mimic,4,2890,77.0,0.0158712,0.2,45
mimic,4,2900,77.0,0.0153716,0.2,45
mimic,4,2910,77.0,0.0170499,0.2,45
mimic,4,2920,77.0,0.016695,0.2,45
mimic,4,2930,77.0,0.0161544,0.2,45
mimic,4,2940,77.0,0.0163454999999,0.2,45
mimic,4,2950,77.0,0.0164433000001,0.2,45
mimic,4,2960,77.0,0.0157581999999,0.2,45
mimic,4,2970,77.0,0.0156482,0.2,45
mimic,4,2980,77.0,0.017736,0.2,45
mimic,4,2990,77.0,0.0156726,0.2,45
mimic,4,3000,77.0,0.0150745999999,0.2,45
mimic,4,3010,77.0,0.0167585,0.2,45
mimic,4,3020,77.0,0.0149849000001,0.2,45
mimic,4,3030,77.0,0.0162872000001,0.2,45
mimic,4,3040,77.0,0.0159995,0.2,45
mimic,4,3050,77.0,0.0159457,0.2,45
mimic,4,3060,77.0,0.01643,0.2,45
mimic,4,3070,77.0,0.0158653999999,0.2,45
mimic,4,3080,77.0,0.0164243,0.2,45
mimic,4,3090,77.0,0.0163240000001,0.2,45
mimic,4,3100,77.0,0.0152737999999,0.2,45
mimic,4,3110,77.0,0.0175287000001,0.2,45
mimic,4,3120,77.0,0.0152326,0.2,45
mimic,4,3130,77.0,0.0160149,0.2,45
mimic,4,3140,77.0,0.016023,0.2,45
mimic,4,3150,77.0,0.0155182,0.2,45
mimic,4,3160,77.0,0.0167498999999,0.2,45
mimic,4,3170,77.0,0.0166442,0.2,45
mimic,4,3180,77.0,0.0161931,0.2,45
mimic,4,3190,77.0,0.0157243000001,0.2,45
mimic,4,3200,77.0,0.0164091,0.2,45
mimic,4,3210,77.0,0.0158806000001,0.2,45
mimic,4,3220,77.0,0.0173372,0.2,45
mimic,4,3230,77.0,0.0207852,0.2,45
mimic,4,3240,77.0,0.0156073999999,0.2,45
mimic,4,3250,77.0,0.0166460999999,0.2,45
mimic,4,3260,77.0,0.0154294,0.2,45
mimic,4,3270,77.0,0.0155540999999,0.2,45
mimic,4,3280,77.0,0.0157464,0.2,45
mimic,4,3290,77.0,0.0154113,0.2,45
mimic,4,3300,77.0,0.0166968999999,0.2,45
mimic,4,3310,77.0,0.0160033999999,0.2,45
mimic,4,3320,77.0,0.0164615,0.2,45
mimic,4,3330,77.0,0.0147695999999,0.2,45
mimic,4,3340,77.0,0.0153187,0.2,45
mimic,4,3350,77.0,0.0165347,0.2,45
mimic,4,3360,77.0,0.0159453,0.2,45
mimic,4,3370,77.0,0.0159311,0.2,45
mimic,4,3380,77.0,0.0162670999999,0.2,45
mimic,4,3390,77.0,0.0165939999999,0.2,45
mimic,4,3400,77.0,0.0160284999999,0.2,45
mimic,4,3410,77.0,0.0152421,0.2,45
mimic,4,3420,77.0,0.0172129,0.2,45
mimic,4,3430,77.0,0.0159483000001,0.2,45
mimic,4,3440,77.0,0.0152313,0.2,45
mimic,4,3450,77.0,0.0152102000001,0.2,45
mimic,4,3460,77.0,0.0152442999999,0.2,45
mimic,4,3470,77.0,0.0170951,0.2,45
mimic,4,3480,77.0,0.0161463999999,0.2,45
mimic,4,3490,77.0,0.0168434999999,0.2,45
mimic,5,0,55.0,0.0195684,0.2,45
mimic,5,10,61.0,0.0218579,0.2,45
mimic,5,20,61.0,0.0177404,0.2,45
mimic,5,30,63.0,0.0184032999999,0.2,45
mimic,5,40,63.0,0.0173364,0.2,45
mimic,5,50,65.0,0.0183546,0.2,45
mimic,5,60,65.0,0.0163801,0.2,45
mimic,5,70,65.0,0.0161199,0.2,45
mimic,5,80,66.0,0.0177841,0.2,45
mimic,5,90,65.0,0.0165360999999,0.2,45
mimic,5,100,67.0,0.0171726,0.2,45
mimic,5,110,65.0,0.0170882000001,0.2,45
mimic,5,120,65.0,0.017396,0.2,45
mimic,5,130,65.0,0.0166013999999,0.2,45
mimic,5,140,65.0,0.0168269999999,0.2,45
mimic,5,150,67.0,0.0173533999999,0.2,45
mimic,5,160,67.0,0.0172253000001,0.2,45
mimic,5,170,65.0,0.0185106,0.2,45
mimic,5,180,67.0,0.0169896,0.2,45
mimic,5,190,67.0,0.0172073,0.2,45
mimic,5,200,67.0,0.0156294000001,0.2,45
mimic,5,210,67.0,0.0163301,0.2,45
mimic,5,220,67.0,0.0172725,0.2,45
mimic,5,230,67.0,0.0167566,0.2,45
mimic,5,240,67.0,0.017872,0.2,45
mimic,5,250,67.0,0.0166013,0.2,45
mimic,5,260,67.0,0.0177046,0.2,45
mimic,5,270,67.0,0.0173918,0.2,45
mimic,5,280,67.0,0.0191792000001,0.2,45
mimic,5,290,67.0,0.018005,0.2,45
mimic,5,300,67.0,0.0194418,0.2,45
mimic,5,310,67.0,0.0171642,0.2,45
mimic,5,320,67.0,0.0169961,0.2,45
mimic,5,330,67.0,0.0174787,0.2,45
mimic,5,340,67.0,0.0164768999999,0.2,45
mimic,5,350,69.0,0.0195332999999,0.2,45
mimic,5,360,69.0,0.0176167,0.2,45
mimic,5,370,69.0,0.0168514999999,0.2,45
mimic,5,380,69.0,0.0157508,0.2,45
mimic,5,390,69.0,0.0175339,0.2,45
mimic,5,400,69.0,0.016914,0.2,45
mimic,5,410,69.0,0.0169097,0.2,45
mimic,5,420,69.0,0.0179224,0.2,45
mimic,5,430,69.0,0.0163481,0.2,45
mimic,5,440,69.0,0.0167064999999,0.2,45
mimic,5,450,69.0,0.0169332,0.2,45
mimic,5,460,69.0,0.0189984000001,0.2,45
mimic,5,470,71.0,0.0162404,0.2,45
mimic,5,480,71.0,0.0154673,0.2,45
mimic,5,490,71.0,0.0179917,0.2,45
mimic,5,500,71.0,0.0164692,0.2,45
mimic,5,510,71.0,0.0155465,0.2,45
mimic,5,520,71.0,0.0164599000001,0.2,45
mimic,5,530,71.0,0.0168252,0.2,45
mimic,5,540,71.0,0.0168948,0.2,45
mimic,5,550,71.0,0.0159779000001,0.2,45
mimic,5,560,71.0,0.0163195,0.2,45
mimic,5,570,71.0,0.0167564999999,0.2,45
mimic,5,580,71.0,0.0168014999999,0.2,45
mimic,5,590,71.0,0.0164486,0.2,45
mimic,5,600,71.0,0.017014,0.2,45
mimic,5,610,71.0,0.0171126,0.2,45
mimic,5,620,71.0,0.0155307,0.2,45
mimic,5,630,73.0,0.0160976,0.2,45
mimic,5,640,73.0,0.0163539,0.2,45
mimic,5,650,73.0,0.0225746,0.2,45
mimic,5,660,73.0,0.0159805999999,0.2,45
mimic,5,670,73.0,0.0162442,0.2,45
mimic,5,680,73.0,0.0150336,0.2,45
mimic,5,690,73.0,0.0157270000001,0.2,45
mimic,5,700,73.0,0.0164143,0.2,45
mimic,5,710,73.0,0.0161902,0.2,45
mimic,5,720,73.0,0.0178561,0.2,45
mimic,5,730,73.0,0.0167136,0.2,45
mimic,5,740,73.0,0.0167874,0.2,45
mimic,5,750,73.0,0.0159669999999,0.2,45
mimic,5,760,73.0,0.0161400000001,0.2,45
mimic,5,770,73.0,0.016118,0.2,45
mimic,5,780,73.0,0.0156628000001,0.2,45
mimic,5,790,73.0,0.0156705000001,0.2,45
mimic,5,800,73.0,0.0172885999999,0.2,45
mimic,5,810,73.0,0.0155231,0.2,45
mimic,5,820,73.0,0.0168030000001,0.2,45
mimic,5,830,73.0,0.0159073999999,0.2,45
mimic,5,840,73.0,0.015819,0.2,45
mimic,5,850,73.0,0.0161945999999,0.2,45
mimic,5,860,73.0,0.0176620999999,0.2,45
mimic,5,870,73.0,0.0165016000001,0.2,45
mimic,5,880,73.0,0.0159549,0.2,45
mimic,5,890,73.0,0.0161207,0.2,45
mimic,5,900,73.0,0.0169425,0.2,45
mimic,5,910,73.0,0.0160241,0.2,45
mimic,5,920,73.0,0.0164965,0.2,45
mimic,5,930,73.0,0.0153586,0.2,45
mimic,5,940,73.0,0.0177417,0.2,45
mimic,5,950,73.0,0.0164843,0.2,45
mimic,5,960,73.0,0.0165897000001,0.2,45
mimic,5,970,73.0,0.0169004000001,0.2,45
mimic,5,980,73.0,0.0162609,0.2,45
mimic,5,990,73.0,0.0165996000001,0.2,45
mimic,5,1000,73.0,0.0149997,0.2,45
mimic,5,1010,73.0,0.0159580999999,0.2,45
mimic,5,1020,73.0,0.0156806,0.2,45
mimic,5,1030,73.0,0.0160642,0.2,45
mimic,5,1040,73.0,0.0161229,0.2,45
mimic,5,1050,73.0,0.01814,0.2,45
mimic,5,1060,73.0,0.0168759999999,0.2,45
mimic,5,1070,73.0,0.0158220999999,0.2,45
mimic,5,1080,73.0,0.0168949,0.2,45
mimic,5,1090,73.0,0.0167805,0.2,45
mimic,5,1100,73.0,0.0158308,0.2,45
mimic,5,1110,73.0,0.0170429,0.2,45
mimic,5,1120,73.0,0.0157001,0.2,45
mimic,5,1130,73.0,0.0154696999999,0.2,45
mimic,5,1140,73.0,0.0151911,0.2,45
mimic,5,1150,73.0,0.0162467,0.2,45
mimic,5,1160,73.0,0.0154294,0.2,45
mimic,5,1170,73.0,0.015623,0.2,45
mimic,5,1180,73.0,0.0181069,0.2,45
mimic,5,1190,73.0,0.0152039,0.2,45
mimic,5,1200,73.0,0.0161788,0.2,45
mimic,5,1210,73.0,0.0162121,0.2,45
mimic,5,1220,73.0,0.0158374,0.2,45
mimic,5,1230,73.0,0.0151995,0.2,45
mimic,5,1240,73.0,0.0167948999999,0.2,45
mimic,5,1250,73.0,0.0158963,0.2,45
mimic,5,1260,73.0,0.0163993,0.2,45
mimic,5,1270,73.0,0.0173379,0.2,45
mimic,5,1280,73.0,0.0165578,0.2,45
mimic,5,1290,73.0,0.0153668,0.2,45
mimic,5,1300,73.0,0.0166986,0.2,45
mimic,5,1310,73.0,0.0154893,0.2,45
mimic,5,1320,73.0,0.0172489,0.2,45
mimic,5,1330,75.0,0.017362,0.2,45
mimic,5,1340,75.0,0.0158647000001,0.2,45
mimic,5,1350,75.0,0.0162733000001,0.2,45
mimic,5,1360,75.0,0.0169061,0.2,45
mimic,5,1370,75.0,0.0162332,0.2,45
mimic,5,1380,75.0,0.0156554,0.2,45
mimic,5,1390,75.0,0.0157942,0.2,45
mimic,5,1400,75.0,0.0162294,0.2,45
mimic,5,1410,75.0,0.0148242,0.2,45
mimic,5,1420,75.0,0.0169158,0.2,45
mimic,5,1430,75.0,0.0162146,0.2,45
mimic,5,1440,75.0,0.0161834,0.2,45
mimic,5,1450,75.0,0.015885,0.2,45
mimic,5,1460,75.0,0.0159196999999,0.2,45
mimic,5,1470,75.0,0.0173990999999,0.2,45
mimic,5,1480,75.0,0.015998,0.2,45
mimic,5,1490,75.0,0.0174256,0.2,45
mimic,5,1500,75.0,0.0160781,0.2,45
mimic,5,1510,75.0,0.0165999,0.2,45
mimic,5,1520,75.0,0.0162428,0.2,45
mimic,5,1530,75.0,0.0160719,0.2,45
mimic,5,1540,75.0,0.0159536000001,0.2,45
mimic,5,1550,75.0,0.0165265999999,0.2,45
mimic,5,1560,75.0,0.0164691,0.2,45
mimic,5,1570,75.0,0.0163875000001,0.2,45
mimic,5,1580,75.0,0.0163099,0.2,45
mimic,5,1590,75.0,0.0163292999999,0.2,45
mimic,5,1600,75.0,0.01536,0.2,45
mimic,5,1610,75.0,0.0159689,0.2,45
mimic,5,1620,75.0,0.0165993000001,0.2,45
mimic,5,1630,75.0,0.0156224999999,0.2,45
mimic,5,1640,75.0,0.0163136,0.2,45
mimic,5,1650,75.0,0.0159402,0.2,45
mimic,5,1660,75.0,0.0182416,0.2,45
mimic,5,1670,75.0,0.0159413,0.2,45
mimic,5,1680,75.0,0.0158272,0.2,45
mimic,5,1690,75.0,0.0157564,0.2,45
mimic,5,1700,75.0,0.0160433999999,0.2,45
mimic,5,1710,75.0,0.0154706000001,0.2,45
