Alg,Set_Num,Rep_num,Fitness,Seconds,Func_Evals,na
rhc,1,2080,65.0,8.09999999998e-06,6150,0
rhc,1,2090,65.0,3.07e-05,6161,0
rhc,1,2100,65.0,9.8e-06,6172,0
rhc,1,2110,65.0,9.09999999998e-06,6183,0
rhc,1,2120,65.0,8.7e-06,6194,0
rhc,1,2130,65.0,8.09999999998e-06,6205,0
rhc,1,2140,65.0,8.10000000001e-06,6216,0
rhc,1,2150,65.0,8.49999999999e-06,6227,0
rhc,1,2160,65.0,8.49999999999e-06,6238,0
rhc,1,2170,65.0,8.30000000002e-06,6249,0
rhc,1,2180,65.0,8.6e-06,6260,0
rhc,1,2190,65.0,8.00000000001e-06,6271,0
rhc,1,2200,65.0,8.29999999999e-06,6282,0
rhc,1,2210,65.0,8.29999999999e-06,6293,0
rhc,1,2220,65.0,8.89999999998e-06,6304,0
rhc,1,2230,65.0,7.89999999998e-06,6315,0
rhc,1,2240,65.0,8.30000000002e-06,6326,0
rhc,1,2250,65.0,8.50000000002e-06,6337,0
rhc,1,2260,65.0,8.90000000001e-06,6348,0
rhc,1,2270,65.0,8.10000000001e-06,6359,0
rhc,1,2280,65.0,8.10000000001e-06,6370,0
rhc,1,2290,65.0,8.00000000001e-06,6381,0
rhc,1,2300,65.0,7.90000000001e-06,6392,0
rhc,1,2310,65.0,1.52e-05,6403,0
rhc,1,2320,65.0,9.19999999999e-06,6414,0
rhc,1,2330,65.0,8.6e-06,6425,0
rhc,1,2340,65.0,9.00000000001e-06,6436,0
rhc,1,2350,65.0,3.66e-05,6447,0
rhc,1,2360,65.0,1.52e-05,6458,0
rhc,1,2370,65.0,9.6e-06,6469,0
rhc,1,2380,65.0,8.00000000001e-06,6480,0
rhc,1,2390,65.0,8.29999999999e-06,6491,0
rhc,1,2400,65.0,7.90000000001e-06,6502,0
rhc,1,2410,65.0,7.49999999999e-06,6513,0
rhc,1,2420,65.0,7.49999999999e-06,6524,0
rhc,1,2430,65.0,7.8e-06,6535,0
rhc,1,2440,65.0,7.8e-06,6546,0
rhc,1,2450,65.0,8.10000000001e-06,6557,0
rhc,1,2460,65.0,1.31e-05,6568,0
rhc,1,2470,65.0,8.29999999999e-06,6579,0
rhc,1,2480,65.0,8.7e-06,6590,0
rhc,1,2490,65.0,7.90000000001e-06,6601,0
rhc,1,2500,65.0,8.30000000002e-06,6612,0
rhc,1,2510,65.0,1.09e-05,6623,0
rhc,1,2520,65.0,1.19e-05,6634,0
rhc,1,2530,65.0,7.90000000001e-06,6645,0
rhc,1,2540,65.0,7.90000000001e-06,6656,0
rhc,1,2550,65.0,7.79999999997e-06,6667,0
rhc,1,2560,65.0,7.7e-06,6678,0
rhc,1,2570,65.0,8.00000000001e-06,6689,0
rhc,1,2580,65.0,7.49999999999e-06,6700,0
rhc,1,2590,65.0,7.7e-06,6711,0
rhc,1,2600,65.0,7.7e-06,6722,0
rhc,1,2610,65.0,7.8e-06,6733,0
rhc,1,2620,65.0,7.8e-06,6744,0
rhc,1,2630,65.0,7.90000000001e-06,6755,0
rhc,1,2640,65.0,1.76e-05,6766,0
rhc,1,2650,65.0,8.09999999998e-06,6777,0
rhc,1,2660,65.0,7.49999999999e-06,6788,0
rhc,1,2670,65.0,7.6e-06,6799,0
rhc,1,2680,65.0,7.90000000001e-06,6810,0
rhc,1,2690,65.0,1.73e-05,6821,0
rhc,1,2700,65.0,9.5e-06,6832,0
rhc,1,2710,65.0,9.19999999999e-06,6843,0
rhc,1,2720,65.0,1.14e-05,6854,0
rhc,1,2730,65.0,8.20000000001e-06,6865,0
rhc,1,2740,65.0,1.82e-05,6876,0
rhc,1,2750,65.0,1.2e-05,6887,0
rhc,1,2760,65.0,8.10000000001e-06,6898,0
rhc,1,2770,65.0,8.39999999999e-06,6909,0
rhc,1,2780,65.0,9.09999999998e-06,6920,0
rhc,1,2790,65.0,8.19999999999e-06,6931,0
rhc,1,2800,65.0,7.7e-06,6942,0
rhc,1,2810,65.0,8.20000000001e-06,6953,0
rhc,1,2820,65.0,7.7e-06,6964,0
rhc,1,2830,65.0,7.60000000002e-06,6975,0
rhc,1,2840,65.0,7.39999999999e-06,6986,0
rhc,1,2850,65.0,1.25e-05,6997,0
rhc,1,2860,65.0,7.30000000002e-06,7008,0
rhc,1,2870,65.0,7.8e-06,7019,0
rhc,1,2880,65.0,1.73e-05,7030,0
rhc,1,2890,65.0,7.89999999998e-06,7041,0
rhc,1,2900,65.0,7.8e-06,7052,0
rhc,1,2910,65.0,7.6e-06,7063,0
rhc,1,2920,65.0,8.10000000001e-06,7074,0
rhc,1,2930,65.0,9.10000000001e-06,7085,0
rhc,1,2940,65.0,7.90000000001e-06,7096,0
rhc,1,2950,65.0,7.6e-06,7107,0
rhc,1,2960,65.0,7.6e-06,7118,0
rhc,1,2970,65.0,7.90000000001e-06,7129,0
rhc,1,2980,65.0,7.50000000002e-06,7140,0
rhc,1,2990,65.0,7.29999999999e-06,7151,0
rhc,1,3000,65.0,7.8e-06,7162,0
rhc,1,3010,65.0,7.7e-06,7173,0
rhc,1,3020,65.0,7.49999999999e-06,7184,0
rhc,1,3030,65.0,8.6e-06,7195,0
rhc,1,3040,65.0,1.21e-05,7206,0
rhc,1,3050,65.0,8.90000000001e-06,7217,0
rhc,1,3060,65.0,8.19999999999e-06,7228,0
rhc,1,3070,65.0,7.29999999999e-06,7239,0
rhc,1,3080,65.0,7.7e-06,7250,0
rhc,1,3090,65.0,8.00000000001e-06,7261,0
rhc,1,3100,65.0,7.8e-06,7272,0
rhc,1,3110,65.0,7.7e-06,7283,0
rhc,1,3120,65.0,7.90000000001e-06,7294,0
rhc,1,3130,65.0,7.90000000001e-06,7305,0
rhc,1,3140,65.0,8.10000000001e-06,7316,0
rhc,1,3150,65.0,7.20000000001e-06,7327,0
rhc,1,3160,65.0,7.6e-06,7338,0
rhc,1,3170,65.0,7.29999999999e-06,7349,0
rhc,1,3180,65.0,1.27e-05,7360,0
rhc,1,3190,65.0,8.49999999999e-06,7371,0
rhc,1,3200,65.0,7.7e-06,7382,0
rhc,1,3210,65.0,7.7e-06,7393,0
rhc,1,3220,65.0,8.00000000001e-06,7404,0
rhc,1,3230,65.0,7.7e-06,7415,0
rhc,1,3240,65.0,7.8e-06,7426,0
rhc,1,3250,65.0,7.7e-06,7437,0
rhc,1,3260,65.0,8.10000000001e-06,7448,0
rhc,1,3270,65.0,7.8e-06,7459,0
rhc,1,3280,65.0,7.8e-06,7470,0
rhc,1,3290,65.0,7.50000000002e-06,7481,0
rhc,1,3300,65.0,1.23e-05,7492,0
rhc,1,3310,65.0,8.09999999998e-06,7503,0
rhc,1,3320,65.0,7.99999999998e-06,7514,0
rhc,1,3330,65.0,8.19999999999e-06,7525,0
rhc,1,3340,65.0,7.7e-06,7536,0
rhc,1,3350,65.0,8.10000000001e-06,7547,0
rhc,1,3360,65.0,7.6e-06,7558,0
rhc,1,3370,65.0,1.12e-05,7569,0
rhc,1,3380,65.0,8.49999999999e-06,7580,0
rhc,1,3390,65.0,7.6e-06,7591,0
rhc,1,3400,65.0,7.8e-06,7602,0
rhc,1,3410,65.0,2.49e-05,7613,0
rhc,1,3420,65.0,8.30000000002e-06,7624,0
rhc,1,3430,65.0,8.30000000002e-06,7635,0
rhc,1,3440,65.0,1.15e-05,7646,0
rhc,1,3450,65.0,7.7e-06,7657,0
rhc,1,3460,65.0,7.8e-06,7668,0
rhc,1,3470,65.0,7.49999999999e-06,7679,0
rhc,1,3480,65.0,7.7e-06,7690,0
rhc,1,3490,65.0,7.7e-06,7701,0
rhc,2,0,46.0,2.03e-05,7713,0
rhc,2,10,46.0,9.6e-06,7724,0
rhc,2,20,46.0,8.7e-06,7735,0
rhc,2,30,52.0,8.49999999999e-06,7746,0
rhc,2,40,54.0,8.29999999999e-06,7757,0
rhc,2,50,55.0,8.49999999999e-06,7768,0
rhc,2,60,55.0,7.79999999997e-06,7779,0
rhc,2,70,59.0,8.49999999999e-06,7790,0
rhc,2,80,59.0,8.29999999999e-06,7801,0
rhc,2,90,61.0,8.40000000002e-06,7812,0
rhc,2,100,61.0,1.31e-05,7823,0
rhc,2,110,61.0,8.89999999998e-06,7834,0
rhc,2,120,61.0,9.00000000001e-06,7845,0
rhc,2,130,61.0,9.10000000001e-06,7856,0
rhc,2,140,61.0,8.6e-06,7867,0
rhc,2,150,61.0,8.20000000001e-06,7878,0
rhc,2,160,61.0,7.99999999998e-06,7889,0
rhc,2,170,61.0,8.50000000002e-06,7900,0
rhc,2,180,61.0,8.10000000001e-06,7911,0
rhc,2,190,63.0,7.90000000001e-06,7922,0
rhc,2,200,63.0,8.7e-06,7933,0
rhc,2,210,63.0,8.29999999999e-06,7944,0
rhc,2,220,63.0,1.32e-05,7955,0
rhc,2,230,63.0,9.19999999999e-06,7966,0
rhc,2,240,63.0,8.19999999999e-06,7977,0
rhc,2,250,63.0,8.39999999999e-06,7988,0
rhc,2,260,63.0,8.49999999999e-06,7999,0
rhc,2,270,63.0,8.09999999998e-06,8010,0
rhc,2,280,63.0,8.10000000001e-06,8021,0
rhc,2,290,63.0,8.20000000001e-06,8032,0
rhc,2,300,63.0,8.39999999999e-06,8043,0
rhc,2,310,63.0,8.29999999999e-06,8054,0
rhc,2,320,63.0,1.54e-05,8065,0
rhc,2,330,65.0,8.8e-06,8076,0
rhc,2,340,65.0,9.19999999999e-06,8087,0
rhc,2,350,65.0,8.7e-06,8098,0
rhc,2,360,65.0,8.90000000001e-06,8109,0
rhc,2,370,65.0,8.90000000001e-06,8120,0
rhc,2,380,65.0,1e-05,8131,0
rhc,2,390,65.0,8.7e-06,8142,0
rhc,2,400,65.0,8.39999999999e-06,8153,0
rhc,2,410,65.0,8.30000000002e-06,8164,0
rhc,2,420,65.0,2.61e-05,8175,0
rhc,2,430,65.0,2.08e-05,8186,0
rhc,2,440,65.0,1.03e-05,8197,0
rhc,2,450,65.0,1.18e-05,8208,0
rhc,2,460,65.0,9.5e-06,8219,0
rhc,2,470,65.0,8.29999999999e-06,8230,0
rhc,2,480,65.0,8.7e-06,8241,0
rhc,2,490,65.0,9.00000000001e-06,8252,0
rhc,2,500,65.0,8.7e-06,8263,0
rhc,2,510,65.0,8.09999999998e-06,8274,0
rhc,2,520,65.0,8.20000000001e-06,8285,0
rhc,2,530,65.0,8.29999999999e-06,8296,0
rhc,2,540,65.0,9.29999999999e-06,8307,0
rhc,2,550,65.0,1.05e-05,8318,0
rhc,2,560,65.0,1.19e-05,8329,0
rhc,2,570,65.0,8.60000000003e-06,8340,0
rhc,2,580,65.0,1.26e-05,8351,0
rhc,2,590,65.0,8.10000000001e-06,8362,0
rhc,2,600,65.0,7.90000000001e-06,8373,0
rhc,2,610,65.0,8.20000000001e-06,8384,0
rhc,2,620,65.0,8.20000000001e-06,8395,0
rhc,2,630,65.0,8.19999999999e-06,8406,0
rhc,2,640,65.0,8.90000000001e-06,8417,0
rhc,2,650,65.0,8.20000000001e-06,8428,0
rhc,2,660,65.0,8.50000000002e-06,8439,0
rhc,2,670,65.0,8.6e-06,8450,0
rhc,2,680,65.0,1.16e-05,8461,0
rhc,2,690,65.0,8.49999999999e-06,8472,0
rhc,2,700,65.0,7.8e-06,8483,0
rhc,2,710,65.0,8.10000000001e-06,8494,0
rhc,2,720,65.0,8.39999999999e-06,8505,0
rhc,2,730,65.0,8.10000000001e-06,8516,0
rhc,2,740,65.0,8.19999999999e-06,8527,0
rhc,2,750,65.0,8.20000000001e-06,8538,0
rhc,2,760,65.0,8.19999999999e-06,8549,0
rhc,2,770,65.0,8.99999999998e-06,8560,0
rhc,2,780,65.0,8.10000000001e-06,8571,0
rhc,2,790,65.0,8.00000000001e-06,8582,0
rhc,2,800,65.0,7.99999999998e-06,8593,0
rhc,2,810,65.0,8.19999999999e-06,8604,0
rhc,2,820,65.0,1.15e-05,8615,0
rhc,2,830,65.0,9.8e-06,8626,0
rhc,2,840,65.0,8.19999999999e-06,8637,0
rhc,2,850,65.0,8.6e-06,8648,0
rhc,2,860,65.0,8.19999999999e-06,8659,0
rhc,2,870,65.0,8.30000000002e-06,8670,0
rhc,2,880,65.0,7.70000000003e-06,8681,0
rhc,2,890,65.0,8.20000000001e-06,8692,0
rhc,2,900,65.0,8.20000000001e-06,8703,0
rhc,2,910,65.0,8.10000000001e-06,8714,0
rhc,2,920,65.0,8.00000000001e-06,8725,0
rhc,2,930,65.0,8.62e-05,8736,0
rhc,2,940,65.0,9.00000000001e-06,8747,0
rhc,2,950,65.0,1.13e-05,8758,0
rhc,2,960,65.0,8.09999999998e-06,8769,0
rhc,2,970,65.0,8.20000000001e-06,8780,0
rhc,2,980,65.0,8.09999999998e-06,8791,0
rhc,2,990,65.0,8.20000000001e-06,8802,0
rhc,2,1000,65.0,8.29999999999e-06,8813,0
rhc,2,1010,65.0,8.6e-06,8824,0
rhc,2,1020,65.0,0.0013821,8835,0
rhc,2,1030,65.0,1.15e-05,8846,0
rhc,2,1040,65.0,8.7e-06,8857,0
rhc,2,1050,65.0,8.39999999999e-06,8868,0
rhc,2,1060,65.0,1.79e-05,8879,0
rhc,2,1070,65.0,1.46e-05,8890,0
rhc,2,1080,65.0,8.8e-06,8901,0
rhc,2,1090,65.0,8.7e-06,8912,0
rhc,2,1100,65.0,8.49999999999e-06,8923,0
rhc,2,1110,65.0,8.49999999999e-06,8934,0
rhc,2,1120,65.0,1.25e-05,8945,0
rhc,2,1130,65.0,8.40000000002e-06,8956,0
rhc,2,1140,65.0,8.6e-06,8967,0
rhc,2,1150,65.0,8.7e-06,8978,0
rhc,2,1160,65.0,8.6e-06,8989,0
rhc,2,1170,65.0,1.08e-05,9000,0
rhc,2,1180,65.0,1e-05,9011,0
rhc,2,1190,65.0,8.29999999999e-06,9022,0
rhc,2,1200,65.0,8.19999999999e-06,9033,0
rhc,2,1210,65.0,7.90000000001e-06,9044,0
rhc,2,1220,65.0,2.86e-05,9055,0
rhc,2,1230,65.0,1.99e-05,9066,0
rhc,2,1240,65.0,8.7e-06,9077,0
rhc,2,1250,65.0,1.9e-05,9088,0
rhc,2,1260,65.0,1.82e-05,9099,0
rhc,2,1270,65.0,1.99e-05,9110,0
rhc,2,1280,65.0,1.41e-05,9121,0
rhc,2,1290,65.0,1.95e-05,9132,0
rhc,2,1300,65.0,1.88e-05,9143,0
rhc,2,1310,65.0,1.34e-05,9154,0
rhc,2,1320,65.0,1.87e-05,9165,0
rhc,2,1330,65.0,1.41e-05,9176,0
rhc,2,1340,65.0,1.86e-05,9187,0
rhc,2,1350,65.0,1.36e-05,9198,0
rhc,2,1360,65.0,1.9e-05,9209,0
rhc,2,1370,65.0,1.4e-05,9220,0
rhc,2,1380,65.0,9.45e-05,9231,0
rhc,2,1390,65.0,1.47e-05,9242,0
rhc,2,1400,65.0,2.01e-05,9253,0
rhc,2,1410,65.0,1.9e-05,9264,0
rhc,2,1420,65.0,1.88e-05,9275,0
rhc,2,1430,65.0,1.87e-05,9286,0
rhc,2,1440,65.0,1.93e-05,9297,0
rhc,2,1450,65.0,1.84e-05,9308,0
rhc,2,1460,65.0,1.86e-05,9319,0
rhc,2,1470,65.0,7.56e-05,9330,0
rhc,2,1480,65.0,2.22e-05,9341,0
rhc,2,1490,65.0,1.96e-05,9352,0
rhc,2,1500,65.0,1.94e-05,9363,0
rhc,2,1510,65.0,1.85e-05,9374,0
rhc,2,1520,65.0,1.98e-05,9385,0
rhc,2,1530,65.0,1.9e-05,9396,0
rhc,2,1540,65.0,1.94e-05,9407,0
rhc,2,1550,65.0,1.91e-05,9418,0
rhc,2,1560,65.0,2.34e-05,9429,0
rhc,2,1570,65.0,1.89e-05,9440,0
rhc,2,1580,65.0,1.56e-05,9451,0
rhc,2,1590,65.0,1.95e-05,9462,0
rhc,2,1600,65.0,1.42e-05,9473,0
rhc,2,1610,65.0,2.04e-05,9484,0
rhc,2,1620,65.0,1.51e-05,9495,0
rhc,2,1630,65.0,2e-05,9506,0
rhc,2,1640,65.0,1.45e-05,9517,0
rhc,2,1650,65.0,1.93e-05,9528,0
rhc,2,1660,65.0,2.97e-05,9539,0
rhc,2,1670,65.0,3.69e-05,9550,0
rhc,2,1680,65.0,2.35e-05,9561,0
rhc,2,1690,65.0,1.99e-05,9572,0
rhc,2,1700,65.0,2.16e-05,9583,0
rhc,2,1710,65.0,1.93e-05,9594,0
rhc,2,1720,65.0,1.91e-05,9605,0
rhc,2,1730,65.0,2.04e-05,9616,0
rhc,2,1740,65.0,2.3e-05,9627,0
rhc,2,1750,65.0,1.92e-05,9638,0
rhc,2,1760,65.0,1.88e-05,9649,0
rhc,2,1770,65.0,1.96e-05,9660,0
rhc,2,1780,65.0,1.91e-05,9671,0
rhc,2,1790,65.0,1.04e-05,9682,0
rhc,2,1800,65.0,7.99999999998e-06,9693,0
rhc,2,1810,65.0,8.49999999999e-06,9704,0
rhc,2,1820,65.0,1.62e-05,9715,0
rhc,2,1830,65.0,9.69999999997e-06,9726,0
rhc,2,1840,65.0,8.09999999998e-06,9737,0
rhc,2,1850,65.0,8.6e-06,9748,0
rhc,2,1860,65.0,8.29999999999e-06,9759,0
rhc,2,1870,65.0,8.30000000002e-06,9770,0
rhc,2,1880,65.0,8.20000000001e-06,9781,0
rhc,2,1890,65.0,8.10000000001e-06,9792,0
rhc,2,1900,65.0,8.00000000001e-06,9803,0
rhc,2,1910,65.0,8.19999999999e-06,9814,0
rhc,2,1920,65.0,8.30000000002e-06,9825,0
rhc,2,1930,65.0,8.29999999999e-06,9836,0
rhc,2,1940,65.0,1.25e-05,9847,0
rhc,2,1950,65.0,8.39999999999e-06,9858,0
rhc,2,1960,65.0,8.7e-06,9869,0
rhc,2,1970,65.0,9.7e-06,9880,0
rhc,2,1980,65.0,8.39999999999e-06,9891,0
rhc,2,1990,65.0,8.39999999999e-06,9902,0
rhc,2,2000,65.0,8.29999999999e-06,9913,0
rhc,2,2010,65.0,7.90000000001e-06,9924,0
rhc,2,2020,65.0,8.39999999999e-06,9935,0
rhc,2,2030,65.0,1.27e-05,9946,0
rhc,2,2040,65.0,8.8e-06,9957,0
rhc,2,2050,65.0,8.99999999998e-06,9968,0
rhc,2,2060,65.0,2.14e-05,9979,0
rhc,2,2070,65.0,8.99999999998e-06,9990,0
rhc,2,2080,65.0,8.20000000001e-06,10001,0
rhc,2,2090,65.0,8.29999999999e-06,10012,0
rhc,2,2100,65.0,7.90000000001e-06,10023,0
rhc,2,2110,65.0,9.29999999999e-06,10034,0
rhc,2,2120,65.0,7.8e-06,10045,0
rhc,2,2130,65.0,7.90000000001e-06,10056,0
rhc,2,2140,65.0,8.00000000001e-06,10067,0
rhc,2,2150,65.0,8.19999999999e-06,10078,0
rhc,2,2160,65.0,8.00000000001e-06,10089,0
rhc,2,2170,65.0,2.08e-05,10100,0
rhc,2,2180,65.0,1.35e-05,10111,0
rhc,2,2190,65.0,1.87e-05,10122,0
rhc,2,2200,65.0,0.0102933,10133,0
rhc,2,2210,65.0,2.65e-05,10144,0
rhc,2,2220,65.0,2.58e-05,10155,0
rhc,2,2230,65.0,2.12e-05,10166,0
rhc,2,2240,65.0,4.24e-05,10177,0
rhc,2,2250,65.0,2.38e-05,10188,0
rhc,2,2260,65.0,1.56e-05,10199,0
rhc,2,2270,65.0,2.5e-05,10210,0
rhc,2,2280,65.0,1.96e-05,10221,0
rhc,2,2290,65.0,2.04e-05,10232,0
rhc,2,2300,65.0,2.03e-05,10243,0
rhc,2,2310,65.0,2.88e-05,10254,0
rhc,2,2320,65.0,6.55e-05,10265,0
rhc,2,2330,65.0,2.39e-05,10276,0
rhc,2,2340,65.0,1.99e-05,10287,0
rhc,2,2350,65.0,1.42e-05,10298,0
rhc,2,2360,65.0,2e-05,10309,0
rhc,2,2370,65.0,1.39e-05,10320,0
rhc,2,2380,65.0,1.99e-05,10331,0
rhc,2,2390,65.0,1.67e-05,10342,0
rhc,2,2400,65.0,1.93e-05,10353,0
rhc,2,2410,65.0,1.38e-05,10364,0
rhc,2,2420,65.0,2.03e-05,10375,0
rhc,2,2430,65.0,1.9e-05,10386,0
rhc,2,2440,65.0,2.1e-05,10397,0
rhc,2,2450,65.0,1.62e-05,10408,0
rhc,2,2460,65.0,4.28e-05,10419,0
rhc,2,2470,65.0,1.47e-05,10430,0
rhc,2,2480,65.0,2.11e-05,10441,0
rhc,2,2490,65.0,1.41e-05,10452,0
rhc,2,2500,65.0,1.44e-05,10463,0
rhc,2,2510,65.0,8.20000000001e-06,10474,0
rhc,2,2520,65.0,8.59999999997e-06,10485,0
rhc,2,2530,65.0,8.39999999996e-06,10496,0
rhc,2,2540,65.0,7.7e-06,10507,0
rhc,2,2550,65.0,8.00000000001e-06,10518,0
rhc,2,2560,65.0,7.90000000001e-06,10529,0
rhc,2,2570,65.0,8.00000000001e-06,10540,0
rhc,2,2580,65.0,8.09999999996e-06,10551,0
rhc,2,2590,65.0,7.89999999995e-06,10562,0
rhc,2,2600,65.0,9.19999999999e-06,10573,0
rhc,2,2610,65.0,1.25e-05,10584,0
rhc,2,2620,65.0,8.49999999997e-06,10595,0
rhc,2,2630,65.0,9.20000000004e-06,10606,0
rhc,2,2640,65.0,9.8e-06,10617,0
rhc,2,2650,65.0,8.70000000003e-06,10628,0
rhc,2,2660,65.0,8.40000000002e-06,10639,0
rhc,2,2670,65.0,8.50000000002e-06,10650,0
rhc,2,2680,65.0,8.20000000001e-06,10661,0
rhc,2,2690,65.0,9.19999999999e-06,10672,0
rhc,2,2700,65.0,8.50000000002e-06,10683,0
rhc,2,2710,65.0,8.30000000002e-06,10694,0
rhc,2,2720,65.0,8.50000000002e-06,10705,0
rhc,2,2730,65.0,1.51e-05,10716,0
rhc,2,2740,65.0,8.50000000002e-06,10727,0
rhc,2,2750,65.0,8.39999999996e-06,10738,0
rhc,2,2760,65.0,1.11e-05,10749,0
rhc,2,2770,65.0,8.40000000002e-06,10760,0
rhc,2,2780,65.0,8.30000000002e-06,10771,0
rhc,2,2790,65.0,8.00000000001e-06,10782,0
rhc,2,2800,65.0,9.29999999999e-06,10793,0
rhc,2,2810,65.0,8.20000000001e-06,10804,0
rhc,2,2820,65.0,2.67e-05,10815,0
rhc,2,2830,65.0,9.90000000001e-06,10826,0
rhc,2,2840,65.0,4.4e-05,10837,0
rhc,2,2850,65.0,8.70000000003e-06,10848,0
rhc,2,2860,65.0,8.59999999997e-06,10859,0
rhc,2,2870,65.0,7.99999999995e-06,10870,0
rhc,2,2880,65.0,7.6e-06,10881,0
rhc,2,2890,65.0,7.6e-06,10892,0
rhc,2,2900,65.0,1.83e-05,10903,0
rhc,2,2910,65.0,8.60000000003e-06,10914,0
rhc,2,2920,65.0,8.70000000003e-06,10925,0
rhc,2,2930,65.0,8.20000000001e-06,10936,0
rhc,2,2940,65.0,8.30000000002e-06,10947,0
rhc,2,2950,65.0,8.00000000001e-06,10958,0
rhc,2,2960,65.0,8.10000000001e-06,10969,0
rhc,2,2970,65.0,8.39999999996e-06,10980,0
rhc,2,2980,65.0,8.00000000001e-06,10991,0
rhc,2,2990,65.0,8.00000000001e-06,11002,0
rhc,2,3000,65.0,2e-05,11013,0
rhc,2,3010,65.0,7.7e-06,11024,0
rhc,2,3020,65.0,8.40000000002e-06,11035,0
rhc,2,3030,65.0,7.90000000001e-06,11046,0
rhc,2,3040,65.0,3.2e-05,11057,0
rhc,2,3050,65.0,1.16999999999e-05,11068,0
rhc,2,3060,65.0,9.40000000005e-06,11079,0
rhc,2,3070,65.0,8.69999999997e-06,11090,0
rhc,2,3080,65.0,7.8e-06,11101,0
rhc,2,3090,65.0,8.60000000003e-06,11112,0
rhc,2,3100,65.0,1.66e-05,11123,0
rhc,2,3110,65.0,8.89999999998e-06,11134,0
rhc,2,3120,65.0,9.09999999998e-06,11145,0
rhc,2,3130,65.0,8.40000000002e-06,11156,0
rhc,2,3140,65.0,8.10000000001e-06,11167,0
rhc,2,3150,65.0,7.6e-06,11178,0
rhc,2,3160,65.0,8.40000000002e-06,11189,0
rhc,2,3170,65.0,8.00000000001e-06,11200,0
rhc,2,3180,65.0,8.00000000001e-06,11211,0
rhc,2,3190,65.0,7.7e-06,11222,0
rhc,2,3200,65.0,7.8e-06,11233,0
rhc,2,3210,65.0,8.39999999996e-06,11244,0
rhc,2,3220,65.0,1.12e-05,11255,0
rhc,2,3230,65.0,8.80000000003e-06,11266,0
rhc,2,3240,65.0,1.28e-05,11277,0
rhc,2,3250,65.0,7.30000000004e-06,11288,0
rhc,2,3260,65.0,8.40000000002e-06,11299,0
rhc,2,3270,65.0,7.39999999999e-06,11310,0
rhc,2,3280,65.0,7.6e-06,11321,0
rhc,2,3290,65.0,7.99999999995e-06,11332,0
rhc,2,3300,65.0,7.8e-06,11343,0
rhc,2,3310,65.0,7.6e-06,11354,0
rhc,2,3320,65.0,7.7e-06,11365,0
rhc,2,3330,65.0,8.20000000001e-06,11376,0
rhc,2,3340,65.0,7.7e-06,11387,0
rhc,2,3350,65.0,7.39999999999e-06,11398,0
rhc,2,3360,65.0,7.89999999995e-06,11409,0
rhc,2,3370,65.0,7.8e-06,11420,0
rhc,2,3380,65.0,7.90000000001e-06,11431,0
rhc,2,3390,65.0,1.57e-05,11442,0
rhc,2,3400,65.0,7.60000000005e-06,11453,0
rhc,2,3410,65.0,8.10000000001e-06,11464,0
rhc,2,3420,65.0,8.00000000001e-06,11475,0
rhc,2,3430,65.0,7.90000000001e-06,11486,0
rhc,2,3440,65.0,7.60000000005e-06,11497,0
rhc,2,3450,65.0,8.00000000001e-06,11508,0
rhc,2,3460,65.0,7.6e-06,11519,0
rhc,2,3470,65.0,8.00000000001e-06,11530,0
rhc,2,3480,65.0,7.49999999999e-06,11541,0
rhc,2,3490,65.0,8.10000000001e-06,11552,0
rhc,3,0,42.0,1.86e-05,11564,0
rhc,3,10,44.0,1.01e-05,11575,0
rhc,3,20,50.0,1.03e-05,11586,0
rhc,3,30,52.0,8.09999999996e-06,11597,0
rhc,3,40,52.0,7.39999999999e-06,11608,0
rhc,3,50,54.0,7.8e-06,11619,0
rhc,3,60,54.0,7.8e-06,11630,0
rhc,3,70,54.0,7.90000000001e-06,11641,0
rhc,3,80,54.0,7.00000000003e-06,11652,0
rhc,3,90,54.0,7.6e-06,11663,0
rhc,3,100,54.0,6.99999999998e-06,11674,0
rhc,3,110,56.0,7.49999999999e-06,11685,0
rhc,3,120,58.0,8.89999999998e-06,11696,0
rhc,3,130,58.0,7.90000000001e-06,11707,0
rhc,3,140,58.0,7.29999999999e-06,11718,0
rhc,3,150,58.0,1.5e-05,11729,0
rhc,3,160,58.0,7.09999999998e-06,11740,0
rhc,3,170,58.0,7.09999999998e-06,11751,0
rhc,3,180,58.0,8.00000000001e-06,11762,0
rhc,3,190,58.0,6.80000000003e-06,11773,0
rhc,3,200,58.0,7.49999999999e-06,11784,0
rhc,3,210,58.0,9.00000000004e-06,11795,0
rhc,3,220,58.0,7.19999999998e-06,11806,0
rhc,3,230,60.0,7.29999999999e-06,11817,0
rhc,3,240,60.0,1.72e-05,11828,0
rhc,3,250,60.0,9.8e-06,11839,0
rhc,3,260,60.0,8.80000000003e-06,11850,0
rhc,3,270,60.0,8.29999999996e-06,11861,0
rhc,3,280,60.0,1.21e-05,11872,0
rhc,3,290,60.0,7.49999999999e-06,11883,0
rhc,3,300,60.0,7.7e-06,11894,0
rhc,3,310,60.0,7.90000000001e-06,11905,0
rhc,3,320,61.0,7.40000000005e-06,11916,0
rhc,3,330,61.0,7.29999999999e-06,11927,0
rhc,3,340,61.0,7.30000000004e-06,11938,0
rhc,3,350,61.0,7.49999999999e-06,11949,0
rhc,3,360,61.0,7.09999999998e-06,11960,0
rhc,3,370,61.0,7.19999999998e-06,11971,0
