Alg,Set_Num,Rep_num,Fitness,Seconds,Func_Evals,na
rhc,0,1620,3400.93177446,3.5103e-05,1792,0
rhc,0,1630,3400.93177446,1.7355e-05,1803,0
rhc,0,1640,3400.93177446,1.7406e-05,1814,0
rhc,0,1650,3400.93177446,1.6959e-05,1825,0
rhc,0,1660,3400.93177446,1.7023e-05,1836,0
rhc,0,1670,3400.93177446,1.6823e-05,1847,0
rhc,0,1680,3400.93177446,1.8566e-05,1858,0
rhc,0,1690,3400.93177446,1.7571e-05,1869,0
rhc,0,1700,3400.93177446,1.6332e-05,1880,0
rhc,0,1710,3400.93177446,1.684e-05,1891,0
rhc,0,1720,3400.93177446,1.626e-05,1902,0
rhc,0,1730,3400.93177446,1.7126e-05,1913,0
rhc,0,1740,3400.93177446,1.6829e-05,1924,0
rhc,0,1750,3400.93177446,1.6347e-05,1935,0
rhc,0,1760,3400.93177446,1.5699e-05,1946,0
rhc,0,1770,3400.93177446,1.7426e-05,1957,0
rhc,0,1780,3400.93177446,1.7741e-05,1968,0
rhc,0,1790,3400.93177446,1.7381e-05,1979,0
rhc,0,1800,3400.93177446,1.7495e-05,1990,0
rhc,0,1810,3400.93177446,1.6427e-05,2001,0
rhc,0,1820,3400.93177446,1.7266e-05,2012,0
rhc,0,1830,3400.93177446,1.7214e-05,2023,0
rhc,0,1840,3400.93177446,1.6504e-05,2034,0
rhc,0,1850,3400.93177446,1.6279e-05,2045,0
rhc,0,1860,3400.93177446,2.8677e-05,2056,0
rhc,0,1870,3400.93177446,1.6329e-05,2067,0
rhc,0,1880,3400.93177446,1.6321e-05,2078,0
rhc,0,1890,3400.93177446,1.7197e-05,2089,0
rhc,0,1900,3400.93177446,1.6705e-05,2100,0
rhc,0,1910,3400.93177446,1.7281e-05,2111,0
rhc,0,1920,3400.93177446,1.6122e-05,2122,0
rhc,0,1930,3400.93177446,1.737e-05,2133,0
rhc,0,1940,3400.93177446,1.7037e-05,2144,0
rhc,0,1950,3400.93177446,2.4828e-05,2155,0
rhc,0,1960,3400.93177446,2.019e-05,2166,0
rhc,0,1970,3400.93177446,1.8515e-05,2177,0
rhc,0,1980,3400.93177446,1.7978e-05,2188,0
rhc,0,1990,3400.93177446,1.7515e-05,2199,0
rhc,0,2000,3400.93177446,2.6243e-05,2210,0
rhc,0,2010,3400.93177446,1.7335e-05,2221,0
rhc,0,2020,3400.93177446,1.6326e-05,2232,0
rhc,0,2030,3400.93177446,1.7649e-05,2243,0
rhc,0,2040,3400.93177446,1.9598e-05,2254,0
rhc,0,2050,3400.93177446,1.704e-05,2265,0
rhc,0,2060,3400.93177446,1.6546e-05,2276,0
rhc,0,2070,3400.93177446,1.6899e-05,2287,0
rhc,0,2080,3400.93177446,1.686e-05,2298,0
rhc,0,2090,3400.93177446,1.8577e-05,2309,0
rhc,0,2100,3400.93177446,1.6207e-05,2320,0
rhc,0,2110,3400.93177446,1.6878e-05,2331,0
rhc,0,2120,3400.93177446,1.9031e-05,2342,0
rhc,0,2130,3400.93177446,1.7335e-05,2353,0
rhc,0,2140,3400.93177446,1.68e-05,2364,0
rhc,0,2150,3400.93177446,1.7823e-05,2375,0
rhc,0,2160,3400.93177446,1.6314e-05,2386,0
rhc,0,2170,3400.93177446,1.7189e-05,2397,0
rhc,0,2180,3400.93177446,1.6367e-05,2408,0
rhc,0,2190,3400.93177446,1.6984e-05,2419,0
rhc,0,2200,3400.93177446,1.681e-05,2430,0
rhc,0,2210,3400.93177446,1.619e-05,2441,0
rhc,0,2220,3400.93177446,1.663e-05,2452,0
rhc,0,2230,3400.93177446,1.6652e-05,2463,0
rhc,0,2240,3400.93177446,1.6493e-05,2474,0
rhc,0,2250,3400.93177446,1.7564e-05,2485,0
rhc,0,2260,3400.93177446,1.6942e-05,2496,0
rhc,0,2270,3400.93177446,1.73e-05,2507,0
rhc,0,2280,3400.93177446,1.7498e-05,2518,0
rhc,0,2290,3400.93177446,1.6625e-05,2529,0
rhc,0,2300,3400.93177446,1.9648e-05,2540,0
rhc,0,2310,3400.93177446,1.8e-05,2551,0
rhc,0,2320,3400.93177446,1.6729e-05,2562,0
rhc,0,2330,3400.93177446,1.7621e-05,2573,0
rhc,0,2340,3400.93177446,1.6481e-05,2584,0
rhc,0,2350,3400.93177446,1.7179e-05,2595,0
rhc,0,2360,3400.93177446,1.8051e-05,2606,0
rhc,0,2370,3400.93177446,1.6445e-05,2617,0
rhc,0,2380,3400.93177446,1.7053e-05,2628,0
rhc,0,2390,3400.93177446,1.7476e-05,2639,0
rhc,0,2400,3400.93177446,1.6386e-05,2650,0
rhc,0,2410,3400.93177446,1.7839e-05,2661,0
rhc,0,2420,3400.93177446,1.7016e-05,2672,0
rhc,0,2430,3400.93177446,1.7619e-05,2683,0
rhc,0,2440,3400.93177446,1.8111e-05,2694,0
rhc,0,2450,3400.93177446,1.6824e-05,2705,0
rhc,0,2460,3400.93177446,1.7282e-05,2716,0
rhc,0,2470,3400.93177446,1.7559e-05,2727,0
rhc,0,2480,3400.93177446,1.7281e-05,2738,0
rhc,0,2490,3400.93177446,1.6695e-05,2749,0
rhc,0,2500,3400.93177446,1.7472e-05,2760,0
rhc,0,2510,3400.93177446,1.6542e-05,2771,0
rhc,0,2520,3400.93177446,1.7831e-05,2782,0
rhc,0,2530,3400.93177446,1.6782e-05,2793,0
rhc,0,2540,3400.93177446,1.6915e-05,2804,0
rhc,0,2550,3400.93177446,1.82e-05,2815,0
rhc,0,2560,3400.93177446,1.6318e-05,2826,0
rhc,0,2570,3400.93177446,1.6777e-05,2837,0
rhc,0,2580,3400.93177446,1.5682e-05,2848,0
rhc,0,2590,3400.93177446,1.6739e-05,2859,0
rhc,0,2600,3400.93177446,1.6324e-05,2870,0
rhc,0,2610,3400.93177446,1.6094e-05,2881,0
rhc,0,2620,3400.93177446,1.6474e-05,2892,0
rhc,0,2630,3400.93177446,2.6622e-05,2903,0
rhc,0,2640,3400.93177446,2.8862e-05,2914,0
rhc,0,2650,3400.93177446,1.9948e-05,2925,0
rhc,0,2660,3400.93177446,1.7017e-05,2936,0
rhc,0,2670,3400.93177446,1.6838e-05,2947,0
rhc,0,2680,3400.93177446,1.6466e-05,2958,0
rhc,0,2690,3400.93177446,1.6866e-05,2969,0
rhc,0,2700,3400.93177446,1.7067e-05,2980,0
rhc,0,2710,3400.93177446,1.9483e-05,2991,0
rhc,0,2720,3400.93177446,1.592e-05,3002,0
rhc,0,2730,3400.93177446,1.6888e-05,3013,0
rhc,0,2740,3400.93177446,1.5666e-05,3024,0
rhc,0,2750,3400.93177446,1.6945e-05,3035,0
rhc,0,2760,3400.93177446,1.6528e-05,3046,0
rhc,0,2770,3400.93177446,1.5639e-05,3057,0
