Alg,Set_Num,Rep_num,Fitness,Seconds,Func_Evals,tokeep,samples
mimic,1,540,107.0,0.00795054,18174,0.1,30
mimic,1,550,107.0,0.00783652199999,18505,0.1,30
mimic,1,560,107.0,0.00925469299997,18836,0.1,30
mimic,1,570,107.0,0.00788719099998,19167,0.1,30
mimic,1,580,107.0,0.007789398,19498,0.1,30
mimic,1,590,110.0,0.00778565599998,19829,0.1,30
mimic,1,600,110.0,0.007841541,20160,0.1,30
mimic,1,610,111.0,0.007855984,20491,0.1,30
mimic,1,620,111.0,0.00767412100001,20822,0.1,30
mimic,1,630,111.0,0.007739939,21153,0.1,30
mimic,1,640,111.0,0.007612346,21484,0.1,30
mimic,1,650,111.0,0.00784960500002,21815,0.1,30
mimic,1,660,111.0,0.007670684,22146,0.1,30
mimic,1,670,111.0,0.00771590799999,22477,0.1,30
mimic,1,680,111.0,0.008124818,22808,0.1,30
mimic,1,690,111.0,0.00758049300001,23139,0.1,30
mimic,1,700,111.0,0.007749408,23470,0.1,30
mimic,1,710,111.0,0.00774104800001,23801,0.1,30
mimic,1,720,112.0,0.00771369399999,24132,0.1,30
mimic,1,730,111.0,0.00785118799999,24463,0.1,30
mimic,1,740,111.0,0.007765965,24794,0.1,30
mimic,1,750,112.0,0.007763563,25125,0.1,30
mimic,1,760,112.0,0.00806015200001,25456,0.1,30
mimic,1,770,112.0,0.007724967,25787,0.1,30
mimic,1,780,112.0,0.00811830799998,26118,0.1,30
mimic,1,790,112.0,0.008006145,26449,0.1,30
mimic,1,800,112.0,0.00780868499999,26780,0.1,30
mimic,1,810,113.0,0.00773423000001,27111,0.1,30
mimic,1,820,113.0,0.00932286100002,27442,0.1,30
mimic,1,830,113.0,0.007529801,27773,0.1,30
mimic,1,840,113.0,0.00780907999999,28104,0.1,30
mimic,1,850,113.0,0.00763637,28435,0.1,30
mimic,1,860,113.0,0.007768661,28766,0.1,30
mimic,1,870,113.0,0.00775577600001,29097,0.1,30
mimic,1,880,113.0,0.00781396900001,29428,0.1,30
mimic,1,890,113.0,0.007648601,29759,0.1,30
mimic,1,900,113.0,0.00775695199999,30090,0.1,30
mimic,1,910,113.0,0.00765665100002,30421,0.1,30
mimic,1,920,113.0,0.00775489,30752,0.1,30
mimic,1,930,113.0,0.007999899,31083,0.1,30
mimic,1,940,113.0,0.00773597,31414,0.1,30
mimic,1,950,113.0,0.00771901799999,31745,0.1,30
mimic,1,960,113.0,0.007627791,32076,0.1,30
mimic,1,970,113.0,0.00753266499999,32407,0.1,30
mimic,1,980,113.0,0.00771395000001,32738,0.1,30
mimic,1,990,113.0,0.00753265300003,33069,0.1,30
mimic,1,1000,113.0,0.00767570400001,33400,0.1,30
mimic,1,1010,113.0,0.00763138600001,33731,0.1,30
mimic,1,1020,113.0,0.007665637,34062,0.1,30
mimic,1,1030,113.0,0.00763789499999,34393,0.1,30
mimic,1,1040,113.0,0.007665965,34724,0.1,30
mimic,1,1050,113.0,0.00760961999998,35055,0.1,30
mimic,1,1060,113.0,0.00754211899999,35386,0.1,30
mimic,1,1070,113.0,0.00768316,35717,0.1,30
mimic,1,1080,113.0,0.00757818400001,36048,0.1,30
mimic,1,1090,113.0,0.00770479799999,36379,0.1,30
mimic,1,1100,113.0,0.00890939600001,36710,0.1,30
mimic,1,1110,113.0,0.007685737,37041,0.1,30
mimic,1,1120,113.0,0.00796338699999,37372,0.1,30
mimic,1,1130,113.0,0.007434373,37703,0.1,30
mimic,1,1140,113.0,0.00780068200001,38034,0.1,30
mimic,1,1150,113.0,0.007475019,38365,0.1,30
mimic,1,1160,113.0,0.00776051599999,38696,0.1,30
mimic,1,1170,113.0,0.00745619,39027,0.1,30
mimic,1,1180,113.0,0.00782161000001,39358,0.1,30
mimic,1,1190,113.0,0.007471377,39689,0.1,30
mimic,1,1200,113.0,0.00778676099998,40020,0.1,30
mimic,1,1210,113.0,0.00745992100002,40351,0.1,30
mimic,1,1220,113.0,0.00779792399999,40682,0.1,30
mimic,1,1230,113.0,0.00732834999999,41013,0.1,30
mimic,1,1240,113.0,0.00757403099999,41344,0.1,30
mimic,1,1250,113.0,0.00767849799999,41675,0.1,30
mimic,1,1260,113.0,0.00752077499999,42006,0.1,30
mimic,1,1270,113.0,0.007797469,42337,0.1,30
mimic,1,1280,113.0,0.00754427499999,42668,0.1,30
