Alg,Set_Num,Rep_num,Fitness,Seconds,Func_Evals,na
rhc,0,2030,106.0,1.9e-05,2243,0
rhc,0,2040,106.0,2.56e-05,2254,0
rhc,0,2050,109.0,2.48e-05,2265,0
rhc,0,2060,109.0,2.44e-05,2276,0
rhc,0,2070,109.0,1.84e-05,2287,0
rhc,0,2080,109.0,1.9e-05,2298,0
rhc,0,2090,109.0,1.94e-05,2309,0
rhc,0,2100,110.0,2.39e-05,2320,0
rhc,0,2110,110.0,2.37e-05,2331,0
rhc,0,2120,110.0,1.91e-05,2342,0
rhc,0,2130,110.0,1.86e-05,2353,0
rhc,0,2140,110.0,5.84e-05,2364,0
rhc,0,2150,110.0,2.37e-05,2375,0
rhc,0,2160,110.0,2.93e-05,2386,0
rhc,0,2170,110.0,1.73e-05,2397,0
rhc,0,2180,110.0,1.78e-05,2408,0
rhc,0,2190,110.0,2.09e-05,2419,0
rhc,0,2200,110.0,1.92e-05,2430,0
rhc,0,2210,110.0,2.29e-05,2441,0
rhc,0,2220,110.0,2.23e-05,2452,0
rhc,0,2230,110.0,0.0001072,2463,0
rhc,0,2240,110.0,3.38e-05,2474,0
rhc,0,2250,110.0,3.03e-05,2485,0
rhc,0,2260,110.0,2.45e-05,2496,0
rhc,0,2270,110.0,2.86e-05,2507,0
rhc,0,2280,110.0,2.42e-05,2518,0
rhc,0,2290,110.0,1.82e-05,2529,0
rhc,0,2300,110.0,3.43e-05,2540,0
rhc,0,2310,110.0,1.82e-05,2551,0
rhc,0,2320,110.0,3.25e-05,2562,0
rhc,0,2330,110.0,2.67e-05,2573,0
rhc,0,2340,110.0,2.28e-05,2584,0
rhc,0,2350,110.0,1.84e-05,2595,0
rhc,0,2360,110.0,1.82e-05,2606,0
rhc,0,2370,110.0,1.75e-05,2617,0
rhc,0,2380,110.0,2.26e-05,2628,0
rhc,0,2390,110.0,2.25e-05,2639,0
rhc,0,2400,110.0,1.74e-05,2650,0
rhc,0,2410,110.0,1.76e-05,2661,0
rhc,0,2420,110.0,1.79e-05,2672,0
rhc,0,2430,110.0,1.73e-05,2683,0
rhc,0,2440,110.0,2.26e-05,2694,0
rhc,0,2450,110.0,2.32e-05,2705,0
rhc,0,2460,110.0,1.68e-05,2716,0
rhc,0,2470,110.0,1.71e-05,2727,0
rhc,0,2480,110.0,2e-05,2738,0
rhc,0,2490,110.0,2.41e-05,2749,0
rhc,0,2500,110.0,2.28e-05,2760,0
rhc,0,2510,110.0,2.25e-05,2771,0
rhc,0,2520,110.0,2.27e-05,2782,0
rhc,0,2530,110.0,1.74e-05,2793,0
rhc,0,2540,110.0,1.87e-05,2804,0
rhc,0,2550,110.0,3.87e-05,2815,0
rhc,0,2560,110.0,2.44e-05,2826,0
rhc,0,2570,110.0,2.32e-05,2837,0
rhc,0,2580,110.0,4.33e-05,2848,0
rhc,0,2590,110.0,2.57e-05,2859,0
rhc,0,2600,110.0,2.44e-05,2870,0
rhc,0,2610,110.0,2.36e-05,2881,0
rhc,0,2620,110.0,1.79e-05,2892,0
rhc,0,2630,110.0,1.87e-05,2903,0
rhc,0,2640,110.0,1.82e-05,2914,0
rhc,0,2650,110.0,1.75e-05,2925,0
rhc,0,2660,110.0,3.13e-05,2936,0
rhc,0,2670,110.0,2.3e-05,2947,0
rhc,0,2680,110.0,1.73e-05,2958,0
rhc,0,2690,110.0,4.14e-05,2969,0
rhc,0,2700,110.0,1.95e-05,2980,0
rhc,0,2710,110.0,2.55e-05,2991,0
rhc,0,2720,110.0,2.2e-05,3002,0
rhc,0,2730,110.0,2.6e-05,3013,0
rhc,0,2740,110.0,1.79e-05,3024,0
rhc,0,2750,110.0,1.69e-05,3035,0
rhc,0,2760,110.0,1.79e-05,3046,0
rhc,0,2770,110.0,1.78e-05,3057,0
rhc,0,2780,110.0,3.13e-05,3068,0
rhc,0,2790,110.0,2.3e-05,3079,0
rhc,0,2800,110.0,2.75e-05,3090,0
rhc,0,2810,110.0,2.06e-05,3101,0
rhc,0,2820,110.0,1.79e-05,3112,0
rhc,0,2830,110.0,1.7e-05,3123,0
rhc,0,2840,110.0,2.74e-05,3134,0
rhc,0,2850,110.0,2.19e-05,3145,0
rhc,0,2860,110.0,0.0001189,3156,0
rhc,0,2870,110.0,2.26e-05,3167,0
rhc,0,2880,110.0,2.09e-05,3178,0
rhc,0,2890,110.0,3.44e-05,3189,0
rhc,0,2900,110.0,1.67e-05,3200,0
rhc,0,2910,110.0,1.66e-05,3211,0
rhc,0,2920,110.0,1.9e-05,3222,0
rhc,0,2930,110.0,1.64e-05,3233,0
rhc,0,2940,110.0,2.86e-05,3244,0
rhc,0,2950,110.0,2.26e-05,3255,0
rhc,0,2960,110.0,1.72e-05,3266,0
rhc,0,2970,110.0,1.74e-05,3277,0
rhc,0,2980,110.0,1.71e-05,3288,0
rhc,0,2990,110.0,1.78e-05,3299,0
rhc,0,3000,110.0,2.24e-05,3310,0
rhc,0,3010,110.0,2.24e-05,3321,0
rhc,0,3020,110.0,2.3e-05,3332,0
rhc,0,3030,110.0,1.71e-05,3343,0
rhc,0,3040,110.0,1.67e-05,3354,0
rhc,0,3050,110.0,1.72e-05,3365,0
rhc,0,3060,110.0,2.15e-05,3376,0
rhc,0,3070,110.0,2.57e-05,3387,0
rhc,0,3080,110.0,1.7e-05,3398,0
rhc,0,3090,110.0,1.72e-05,3409,0
rhc,0,3100,110.0,0.0001139,3420,0
rhc,0,3110,110.0,1.77e-05,3431,0
rhc,0,3120,110.0,2.38e-05,3442,0
rhc,0,3130,110.0,2.16e-05,3453,0
rhc,0,3140,110.0,1.66e-05,3464,0
rhc,0,3150,110.0,1.61e-05,3475,0
rhc,0,3160,110.0,2.77e-05,3486,0
rhc,0,3170,110.0,1.64e-05,3497,0
rhc,0,3180,110.0,1.66e-05,3508,0
rhc,0,3190,110.0,1.8e-05,3519,0
rhc,0,3200,110.0,2.45e-05,3530,0
rhc,0,3210,110.0,2.25e-05,3541,0
rhc,0,3220,110.0,2.33e-05,3552,0
